Year,Site,Date,Jdate,Num_observers,All_obs_reported,Observer_hours,Alder_Flycatcher,Aleutian_Tern,American_Bittern,American_Black_Duck,American_Black_Duck_x_Mallard_.hybrid.,American_Coot,American_Crow,American_Golden_Plover,American_Kestrel,American_Pipit,American_Redstart,American_Robin,American_Tree_Sparrow,American_Wigeon,Arctic_Fox,Arctic_Ground_Squirrel,Arctic_Hare,Arctic_Loon,Arctic_Shrew,Arctic_Tern,Arctic_Warbler,Baikal_Teal,Bairds_Sandpiper,Bald_Eagle,Bank_Swallow,Barn_Swallow,Barrows_Goldeneye,Bar_tailed_Godwit,Bean_Goose,Bearded_Seal,Beaver,Belted_Kingfisher,Beluga,Bewicks_Swan,Black_Bear,Black_Guillemot,Black_Scoter,Black_Tern,Black_Turnstone,Black_and_white_Warbler,Black_bellied_Plover,Black_billed_Magpie,Black_headed_Gull,Black_legged_Kittiwake,Blackpoll_Warbler,Bluethroat,Blue_winged_Teal,Bobolink,Bohemian_Waxwing,Bonapartes_Gull,Boreal_Chickadee,Boreal_Owl,Bowhead_Whale,Brambling,Brant,Brewers_Blackbird,Bristle_thighed_Curlew,Brown_Bear,Brown_Creeper,Brown_Lemming,Brown_Thrasher,Brown_headed_Cowbird,Buff_breasted_Sandpiper,Bufflehead,Cackling_Goose,Canada_Goose,Canada_Warbler,Canada_Cackling_Goose,Canvasback,Caribou,Caspian_Tern,Cedar_Waxwing,Chipping_Sparrow,Cliff_Swallow,Common_Eider,Common_Goldeneye,Common_Grackle,Common_House_Martin,Common_Loon,Common_Merganser,Common_Murre,Common_Raven,Common_Redpoll,Common_Snipe,Common_Tern,Common_Yellowthroat,Curlew_Sandpiper,Dark_eyed_Junco,Double_crested_Cormorant,Dovekie,Duck_sp,Dunlin,Dusky_Thrush,Eastern_Kingbird,Eastern_Yellow_Wagtail,Eider_sp,Emperor_Goose,Ermine,Eskimo_Curlew,Eurasian_Dotterel,Eurasian_Green_winged_Teal,Eurasian_Wigeon,European_Starling,Eyebrowed_Thrush,Falcon_sp,Falcated_Duck,Fieldfare,FINCH_SP,Fox_sp,Fox_Sparrow,Gadwall,Garganey,Glaucous_Gull,Glaucous_winged_Gull,Godwit_sp,Golden_Eagle,Golden_crowned_Kinglet,Golden_crowned_Sparrow,Golden_Plover_sp,Goldeneye_Sp,Goose_sp,Gray_Jay,Gray_Whale,Gray_Wolf,Gray_cheeked_Thrush,Gray_crowned_Rosy_Finch,Gray_tailed_Tattler,Great_Black_backed_Gull,Great_Blue_Heron,Great_Gray_Owl,Great_Horned_Owl,Great_Knot,Greater_Scaup,Greater_White_fronted_Goose,Greater_Yellowlegs,Collared_Lemming,Green_winged_Teal,Guillemot_sp,Gull_hybrid,Gull_sp,Gyrfalcon,Hairy_Woodpecker,Harlequin_Duck,Harriss_Sparrow,Hermit_Thrush,Herring_Gull,Hoary_Redpoll,Hooded_Merganser,Horned_Grebe,Horned_Lark,Horned_Puffin,House_Sparrow,Hudsonian_Godwit,Iceland_Gull,Ivory_Gull,Jaeger_sp,Killdeer,King_Eider,Kittlitzs_Murrelet,Lapland_Longspur,Le_Contes_Sparrow,Least_Sandpiper,Least_Weasel,Lemming_sp.,Lesser_Scaup,Lesser_White_fronted_Goose,Lesser_Yellowlegs,Lincolns_Sparrow,Little_Bunting,Little_Gull,Little_Stint,Long_billed_Dowitcher,Long_tailed_Duck,Long_tailed_Jaeger,Long_tailed_Weasel,Loon_sp.,Mallard,Marbled_Godwit,Meadow_Vole,Merlin,Mew_Gull,Microtine_sp.,Mongolian_Plover,Moose,Mosquitos,Mountain_Bluebird,Mourning_Dove,Murre_sp.,Muskox,Muskrat,Nelsons_Sparrow,Northern_Flicker,Northern_Fulmar,Northern_Goshawk,Northern_Harrier,Northern_Hawk_Owl,Northern_Mockingbird,Northern_Pintail,Northern_Shoveler,Northern_Shrike,Northern_Waterthrush,Northern_Wheatear,Olive_sided_Flycatcher,Orange_crowned_Warbler,Osprey,Ovenbird,Pacific_Golden_Plover,Pacific_Loon,Pacific.Arctic_Loon,Palm_Warbler,Parasitic_Jaeger,Pectoral_Sandpiper,Peep_sp.,Pelagic_Cormorant,Peregrine_Falcon,Phalarope_sp.,Pied_billed_Grebe,Pine_Grosbeak,Pine_Siskin,Pintail_Snipe,Polar_Bear,Pomarine_Jaeger,Purple_Finch,Purple_Sandpiper,Raptor_sp.,Red_Crossbill,Red_Fox,Red_Knot,Red_Phalarope,Northern_Red_backed_Vole,Red_breasted_Merganser,Red_faced_Cormorant,Redhead,Red_necked_Grebe,Red_necked_Phalarope,Red_necked_Stint,Redpoll_sp.,Red_tailed_Hawk,Red_throated_Loon,Red_throated_Pipit,Red_winged_Blackbird,Ring_billed_Gull,Ringed_Plover,Ringed_Seal,Ring_necked_Duck,River_Otter,Rock_Pigeon,Rock_Ptarmigan,Rock_Sandpiper,Rodent_sp.,Rosss_Goose,Rosss_Gull,Rough_legged_Hawk,Ruby_crowned_Kinglet,Ruddy_Turnstone,Ruff,Rusty_Blackbird,Sabines_Gull,Sanderling,Sandhill_Crane,Savannah_Sparrow,Says_Phoebe,Scarlet_Tanager,Scaup_sp.,Scoter_sp.,Seal_sp.,Semipalmated_Plover,Semipalmated_Sandpiper,Sharp_shinned_Hawk,Sharp_tailed_Sandpiper,Short_billed_Dowitcher,Short_eared_Owl,Short_tailed_Shearwater,Short_tailed_Weasel,Shrew_sp.,Siberian_Accentor,Siberian_Rubythroat,Slaty_backed_Gull,Smiths_Longspur,Snipe_sp.,Snow_Bunting,Snow_Goose,Snow.Rosss_Goose,Snowy_Owl,Solitary_Sandpiper,Song_Sparrow,Sora,South_Polar_Skua,Sparrow_sp.,Spectacled_Eider,Spotted_Sandpiper,Spotted_Seal,Spruce_Grouse,Stellers_Eider,Stilt_Sandpiper,Striped_Skunk,Surf_Scoter,Surfbird,Swainsons_Hawk,Swainsons_Thrush,Swallow_sp.,Swamp_Sparrow,Swan_sp.,Temmincks_Stint,Tennessee_Warbler,Thayers_Gull,Thick_billed_Murre,Three_toed_Woodpecker,Townsends_Solitaire,Tree_Swallow,Trumpeter_Swan,Tufted_Puffin,Tundra_Swan,Tundra_Vole,Varied_Thrush,Vega_Gull,Vesper_Sparrow,Violet_green_Swallow,Vole_sp.,Wagtail_sp.,Walrus,Wandering_Tattler,Weasel_sp.,Western_Meadowlark,Western_Sandpiper,Western_Tanager,Western.Semipalmated_Sandpiper,Whale_sp.,Wheatear,Whimbrel,Whistling_Swan,White_Wagtail,White_crowned_Sparrow,White_rumped_Sandpiper,White_tailed_Sea_Eagle,White_throated_Sparrow,White_winged_Crossbill,White_winged_Scoter,Willow_Ptarmigan,Willow_Warbler,Wilsons_Phalarope,Wilsons_Snipe,Wilsons_Warbler,Wolverine,Wood_Sandpiper,Yellow_Rail,Yellow_Warbler,Yellow_billed_Loon,Yellow_headed_Blackbird,Yellow_rumped_Warbler
2003,barr,11-Jun-03,162,NA,y,NA,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,X,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,X,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,barr,12-Jun-03,163,NA,y,NA,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,X,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,barr,13-Jun-03,164,NA,y,NA,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,X,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,X,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,barr,14-Jun-03,165,NA,y,NA,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,X,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,X,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0
2003,barr,15-Jun-03,166,NA,y,NA,0,0,0,0,0,0,0,X,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,X,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,X,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,X,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0
2003,barr,16-Jun-03,167,NA,y,NA,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,X,0,0,0,0,0,X,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,X,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0
2003,barr,17-Jun-03,168,NA,y,NA,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,X,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,X,0,0
2003,barr,18-Jun-03,169,NA,y,NA,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,X,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,X,X,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0
2003,barr,19-Jun-03,170,NA,y,NA,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,X,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,X,0,0,0,0,0,X,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,barr,20-Jun-03,171,NA,y,NA,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,X,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,X,0,0,0,0,0,X,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0
2003,barr,21-Jun-03,172,NA,y,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,barr,22-Jun-03,173,NA,y,NA,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,X,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,X,0,0,0,0,0,X,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,X,0,0
2003,barr,23-Jun-03,174,NA,y,NA,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,X,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,X,0,0,0,0,0,X,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,X,0,0
2003,barr,24-Jun-03,175,NA,y,NA,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,X,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,X,0,0,X,X,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,X,0,0,0,0,0,X,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0
